spbm,spmc,ppbm,lbbm,jxs,xxs,wsjj,hsjj,sj
02ace1e8,金多福铂金镶嵌系列D,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a869f112,金多福铂金镶嵌系列E,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
137ffb7f,金多福铂金镶嵌系列F,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b6b25c66,FARRS正价,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3e6edbbd,FARRS A,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c79a0244,FARRS B.5,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
30909926,FARRS B,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
23b082f2,FARRS C,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5b02b95b,FARRS D,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f3ff5cf2,FARRS E,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a951f24d,FARRS F,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
77a69bcf,FARRS 员购,999,70401,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1f1c6dd6,金多福铂金镶嵌系列员购,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6652f0dc,金多福多色金系列A,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0498fd1c,金多福多色金系列B,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2195bff1,金多福多色金系列C,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b6f7019a,金多福多色金系列D,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
31cfbed8,金多福多色金系列E,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1e3c1ebf,金多福多色金系列F,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1f06cca0,金多福多色金系列员购,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1.12E+12,金多福红蓝宝石系列A,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b12eddef,金多福红蓝宝石系列B,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5499ea4c,金多福红蓝宝石系列C,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ad370def,金多福红蓝宝石系列D,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b485ab14,金多福红蓝宝石系列E,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4d6f7816,金多福红蓝宝石系列F,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
018d2b4d,BLS美白美容液套装1110清爽型,686,40101,1.17,1.17,280.7692 ,328.5000 ,438.0000 
f3ec80ee,金多福红蓝宝石系列员购,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
915644c8,金多福珍珠、翡翠、玛瑙系列A,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
82256829,集雅廊,998,90901,1.17,1.17,915.3846 ,1071.0000 ,1190.0000 
d56fe8e2,金多福珍珠、翡翠、玛瑙系列B,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
661d599a,金多福珍珠、翡翠、玛瑙系列C,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3da3a475,雅天妮 E,883,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
79f29b69,金多福珍珠、翡翠、玛瑙系列D,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
dd7a8d80,迪奥真我礼盒,753,40101,1.17,1.17,784.6154 ,918.0000 ,1080.0000 
e25f5da1,金多福珍珠、翡翠、玛瑙系列E,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7c78cfec,金多福珍珠、翡翠、玛瑙系列F,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
abe2651f,金多福珍珠、翡翠、玛瑙系列员购,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
689bb34b,金多福摆件系列A,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
1f54b140,金多福摆件系列B,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
04c5e21a,金多福摆件系列C,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ec80b389,吉列暖手宝F,140,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
402ec0cd,吉列暖手宝,140,91002,1.17,1.17,0.0000 ,0.0000 ,0.0000 
59becd6d,金多福摆件系列D,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
52e69deb,双立人商品系列,541,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c679a64b,金多福摆件系列E,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ce6780db,双立人商品 A,541,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4b0c55b2,双立人商品 B,541,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
fd815a57,双立人商品 C,541,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
793fc7f7,双立人商品 D,541,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a45ff18c,双立人商品 E,541,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
855b59e0,双立人商品 F,541,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c384b7a2,双立人商品员购,541,90801,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7dc882b2,金多福摆件系列F,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d2f1a2b5,金多福摆件系列员购,10,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f225683e,九华K金系列A,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0e266f14,九华K金系列B,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
888a7535,九华K金系列C,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2e94edd6,九华K金系列D,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7aa464fd,九华K金系列E,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4de4a79a,九华K金系列F,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b4ac5fd2,九华K金系列员购,11,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3be8ca2f,九华K金镶嵌系列A,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
488aaf49,九华铂金系列F,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c15ae3dd,九华铂金系列员购,11,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c819787f,九华铂金镶嵌系列A,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7a7c5ec2,九华铂金镶嵌系列B,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6cb825cf,TOMMY  HILFIGER正价,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ad093b90,TOMMY  HILFIGER A价,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6fb751cf,TOMMY  HILFIGER B.5价,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
88d11315,TOMMY  HILFIGER B价,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a9fa847c,TOMMY  HILFIGER C价,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
950f2624,TOMMY  HILFIGER D价,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7be5aef7,TOMMY  HILFIGER E价,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d43e0472,TOMMY  HILFIGER 员购,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e9adc562,TOMMY  HILFIGER F,967,60101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3ad1c573,莱茵 正价,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7f782301,莱茵 A,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
197fbab8,莱茵 B.5,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
8cce929e,莱茵 B,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c308628d,莱茵 C,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
84d3ee87,莱茵 D,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
44b887dc,莱茵 E,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a6fd1024,九华铂金镶嵌系列C,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4811d6df,莱茵 F,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f996abdf,莱茵 员购,968,70102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a78e54e9,阿一鲍鱼（月饼）正价,969,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
77828a11,阿一鲍鱼（月饼）A,969,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
10271598,阿一鲍鱼（月饼）B.5,969,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c6d554de,阿一鲍鱼（月饼）B,969,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
87e7852e,阿一鲍鱼（月饼）C,969,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6885cbf6,阿一鲍鱼（月饼）D,969,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e9bf1a14,阿一鲍鱼（月饼）E,969,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b7defe8b,阿一鲍鱼（月饼）F,969,90802,1.17,1.17,0.0000 ,0.0000 ,0.0000 
518ef8e8,KID BlUE 正价,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b7a35ab5,KID BlUE A,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
b901cf0f,KID BlUE B.5,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
51a0f7b5,KID BlUE B,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c55480f3,九华铂金镶嵌系列D,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ed7c218b,KID BlUE C,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
919ab529,KID BlUE D,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
550283d8,KID BlUE E,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
efdaccd8,KID BlUE F,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
18c5470a,KID BlUE 员购,976,70302,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d850ef52,法纳贝尔E,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
904c834c,法纳贝尔F,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7e7d934d,法娜贝尔员购,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d9b1ee39,法纳贝尔团购,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
cec7cb4b,法娜贝团购,978,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
991e4508,九华铂金镶嵌系列E,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3f4069b6,Boofoowoo F,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5034fddb,Boofoowoo 员购,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
279cb5d9,Boofoowoo 团购,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0bdd5d55,九华K金镶嵌系列B,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c8ad1e9a,保湿洁颜油100ML,950,40101,1.17,1.17,113.3333 ,132.6000 ,170.0000 
612f12a6,法纳贝尔正价,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7fa4892d,法纳贝尔A,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
743fb070,法纳贝尔B,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9085af2a,法纳贝尔C,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d199e47e,法纳贝尔D,978,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
6d82bbb6,九华铂金镶嵌系列F,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
52758aa6,Boofoowoo 正价,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c91c1439,Boofoowoo A,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c5e10bab,Boofoowoo B,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
69cf05f7,Boofoowoo C,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3ea79070,Boofoowoo D,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
68576acc,Boofoowoo E,979,30602,1.17,1.17,0.0000 ,0.0000 ,0.0000 
ca0e104c,贝贝摩登正价,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a8064e48,贝贝摩登A,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
30f2a32e,贝贝摩登B,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
48d807d7,贝贝摩登C,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
10eda804,贝贝摩登D,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c6271c55,贝贝摩登E,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f03b1b28,贝贝摩登F,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f63165d1,贝贝摩登员购,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
a1e1b17e,贝贝摩登团购,980,60701,1.17,1.17,0.0000 ,0.0000 ,0.0000 
87a4d3ab,Levi s  kids正价,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
73a83614,九华铂金镶嵌系列员购,11,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
053864c4,Levi s  kidsA,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
fc3b5602,Levi s  kidsB,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5a256818,Levi s  kidsC,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4cdc69da,Levi s  kidsD,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c7c98a4b,Levi s  kidsE,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
4ba0ef86,Levi s kidsF,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9fe610d5,Levi s  kids员购,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7f5f2c90,Levi s  kids团购,981,70702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
660a85be,九华多色金系列A,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
861ab478,化妆品,417,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
860d746a,九华多色金系列B,11,100102,1.17,1.17,0.0000 ,0.0000 ,0.0000 
fb1202a5,WHY  正价,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c57bbd9b,WHY  A,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d6370cd2,WHY  B.5,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
69e51caa,WHY  B,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
c4cd2bf6,WHY  D,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f63d831f,WHY  E,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
54b155d6,WHY  F,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0a093501,WHY  员购,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
568c657d,WHY  C,986,70601,1.17,1.17,0.0000 ,0.0000 ,0.0000 
76763b9c,维修表,531,40403,1.06,1.06,0.0000 ,0.0000 ,0.0000 
a371eee5,芭比波朗流云眉粉笔/眼线笔,1095,40101,1.17,1.17,166.6667 ,195.0000 ,250.0000 
aa81bd30,香奈儿完美修护眼部套装,535,40101,1.17,1.17,801.2821 ,937.5000 ,1250.0000 
c5524275,玉兰油ProX专业方程式净透焕肤洁面,7,40101,1.17,1.17,189.0598 ,221.2000 ,280.0000 
c8c5bdd8,E0元购物卡,646,100101,1.17,1.17,42.7350 ,50.0000 ,50.0000 
d1d7f281,洗车卡,646,100101,1.17,1.17,64.1026 ,75.0000 ,75.0000 
5cc37884,电影卡100,646,100101,1.17,1.17,85.4701 ,100.0000 ,100.0000 
59befb90,电影卡200,646,100101,1.17,1.17,170.9402 ,200.0000 ,200.0000 
173f1d7a,油卡,646,100101,1.17,1.17,85.4701 ,100.0000 ,100.0000 
df2aaa18,必胜客餐卷,646,100101,1.17,1.17,42.7350 ,50.0000 ,50.0000 
ef82ec0e,温泉卡,646,100101,1.17,1.17,200.0000 ,234.0000 ,234.0000 
3c0f412c,超市卡,646,100101,1.17,1.17,85.4701 ,100.0000 ,100.0000 
0687d2e0,电话卡,646,100101,1.17,1.17,42.7350 ,50.0000 ,50.0000 
6853d264,购物卡,646,100101,1.17,1.17,85.4701 ,100.0000 ,100.0000 
8981d821,毛巾,646,100101,1.17,1.17,4.2735 ,5.0000 ,5.0000 
bbbeaba8,中体倍力健身券,646,100101,1.17,1.17,42.7350 ,50.0000 ,50.0000 
a4e3e1a9,FOFU(童婴床),848,30702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
341def60,FOFU(童婴床)A,848,30702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
33f1487a,FOFU(童婴床)B,848,30702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
85b649f0,FOFU(童婴床)C,848,30702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
54d1fcb3,FOFU(童婴床)D,848,30702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
e2fa2ad2,FOFU(童婴床)E,848,30702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2b0aaa31,FOFU(童婴床)F,848,30702,1.17,1.17,0.0000 ,0.0000 ,0.0000 
67ff5817,F制毛巾,646,100101,1.17,1.17,33.4188 ,39.1000 ,39.1000 
32ab9b8e, 七夕节餐卷,646,100101,1.17,1.17,93.0000 ,108.8100 ,108.8100 
62c8afd9,情人节电影票20元/张,34,100101,1.17,1.17,17.0940 ,20.0000 ,2.0000 
ec6a27ec,情人节电影票24元/张,34,100101,1.17,1.17,20.5128 ,24.0000 ,2.4000 
75507cb0,情人节电影票32元/张,34,100101,1.17,1.17,27.3504 ,32.0000 ,3.2000 
5cb6fc40,情人节电影票40元/张,34,100101,1.17,1.17,34.1880 ,40.0000 ,4.0000 
64381855,情人节电影票4B元/张,34,100101,1.17,1.17,41.0256 ,48.0000 ,4.8000 
0d0a2b9c,情人节电影票2E元/张,34,100101,1.17,1.17,21.3675 ,25.0000 ,2.5000 
4f243017,情人节电影票30元/张,34,100101,1.17,1.17,25.6410 ,30.0000 ,3.0000 
6.50E+71,电话卡,646,100101,1.17,1.17,85.4701 ,100.0000 ,100.0000 
d1c4133d,迷你笔,646,100101,1.17,1.17,4.7009 ,5.5000 ,5.5000 
1df06cd5,碧欧泉男士清透洁面膏,538,40101,1.17,1.17,225.6410 ,264.0000 ,330.0000 
46f3bdff,CIFY LUXE 员购,1074,60404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
713fb814,CIFY LUXE F,1074,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
d6fed4c5,CIFY LUXE E,1074,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
7322b1f5,CIFY LUXE D,1074,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9111f62a,CIFY LUXE C,1074,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5fc050fd,CIFY LUXE B,1074,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
9787635f,CIFY LUXE B.5,1074,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
0267225d,CIFY LUXE A,1074,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
25e48d77,CIFY LUXE 正价,1074,70404,1.17,1.17,0.0000 ,0.0000 ,0.0000 
281bbe82,派克 员购,946,80903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
57229927,派克 F,946,80903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
858180b2,派克 E,946,80903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
5248881f,派克 D,946,80903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
95d6f5d4,派克 C,946,80903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
12dddbd2,派克 B,946,80903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2b06b36b,派克 A,946,80903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
2d726f10,派克 正价,946,80903,1.17,1.17,0.0000 ,0.0000 ,0.0000 
f49e516c,万宝龙员购,421,40101,1.17,1.17,0.0000 ,0.0000 ,0.0000 
3aed0a59,欧珀莱AP多效保湿唇膏系列,1,40102,1.17,1.17,76.9231 ,90.0000 ,120.0000 
4b713644,欧珀莱AP多效亮润唇彩系列,1,40102,1.17,1.17,64.1026 ,75.0000 ,100.0000 
415edbf0,香奈儿眉笔,535,40101,1.17,1.17,157.0513 ,183.7500 ,245.0000 
d19b14fa,香奈儿卷翘纤长睫毛膏,535,40101,1.17,1.17,176.2821 ,206.2500 ,275.0000 
0a45c6fe,香奈儿嫣红唇膏,535,40101,1.17,1.17,179.4872 ,210.0000 ,280.0000 
7a5c66a4,香奈儿感应唇膏,535,40101,1.17,1.17,163.4615 ,191.2500 ,255.0000 
fad0578b,香奈儿柔和护唇膏,535,40101,1.17,1.17,179.4872 ,210.0000 ,280.0000 
29f13edd,香奈儿指甲修护底油,535,40101,1.17,1.17,115.3846 ,135.0000 ,180.0000 
886e80e4,香奈儿护甲油,535,40101,1.17,1.17,128.2051 ,150.0000 ,200.0000 
a7800426,香奈儿晶灿快干油,535,40101,1.17,1.17,128.2051 ,150.0000 ,200.0000 
7fb0d5f7,香奈儿光幻指甲油,535,40101,1.17,1.17,115.3846 ,135.0000 ,180.0000 
7f6c0cbf,香奈儿控油纸补充装,535,40101,1.17,1.17,121.7949 ,142.5000 ,210.0000 
994e717b,香奈儿光彩洁面乳,535,40101,1.17,1.17,205.1282 ,240.0000 ,320.0000 
2e615cc0,香奈儿润泽洁肤乳,535,40101,1.17,1.17,221.1538 ,258.7500 ,345.0000 
77ea9b3d,香奈儿净颜洁肤,535,40101,1.17,1.17,185.8974 ,217.5000 ,290.0000 
3656261a,香奈儿润泽卸妆乳,535,40101,1.17,1.17,211.5385 ,247.5000 ,330.0000 
41cd74be,香奈儿光彩卸妆乳,535,40101,1.17,1.17,205.1282 ,240.0000 ,320.0000 
78574781,香奈儿净颜彩卸露,535,40101,1.17,1.17,185.8974 ,217.5000 ,290.0000 
294bc1b8,香奈儿活力爽肤水,535,40101,1.17,1.17,217.9487 ,255.0000 ,340.0000 
3591daee,香奈儿光彩爽肤水,535,40101,1.17,1.17,217.9487 ,255.0000 ,340.0000 
62e77f51,香奈儿净颜爽肤水,535,40101,1.17,1.17,205.1282 ,240.0000 ,320.0000 
39bdc7c4,香奈儿纯净立显面膜,535,40101,1.17,1.17,224.3590 ,262.5000 ,350.0000 
8.57E+74,香奈儿水漾保湿面膜,535,40101,1.17,1.17,224.3590 ,262.5000 ,350.0000 
c9c3ea82,香奈儿光彩立显去角质露,535,40101,1.17,1.17,224.3590 ,262.5000 ,350.0000 
d169ac9c,香奈儿青春活力日霜,535,40101,1.17,1.17,426.2821 ,498.7500 ,665.0000 
998a8e20,香奈儿青春活力晚霜,535,40101,1.17,1.17,467.9487 ,547.5000 ,730.0000 
e9372579,香奈儿青春活力精华,535,40101,1.17,1.17,413.4615 ,483.7500 ,645.0000 
526ee8fa,香奈儿新活肤紧实乳液,535,40101,1.17,1.17,592.9487 ,693.7500 ,925.0000 
be1487a5,香奈儿新活肤紧实日霜,535,40101,1.17,1.17,564.1026 ,660.0000 ,925.0000 
8a137c05,香奈儿新活肤紧实晚霜,535,40101,1.17,1.17,660.2564 ,772.5000 ,1030.0000 
f451459c,香奈儿紧肤精华露,535,40101,1.17,1.17,506.4103 ,592.5000 ,790.0000 
83177a44,香奈儿新完美修护乳液,535,40101,1.17,1.17,689.1026 ,806.2500 ,1075.0000 
82d31060,香奈儿新完美修护日霜,535,40101,1.17,1.17,634.6154 ,742.5000 ,1075.0000 
07e9633d,香奈儿新完美修护晚霜,535,40101,1.17,1.17,756.4103 ,885.0000 ,1180.0000 
a503a03e,香奈儿完美修护精华液,535,40101,1.17,1.17,762.8205 ,892.5000 ,1190.0000 
0609b99e,香奈儿紧致护唇霜,535,40101,1.17,1.17,230.7692 ,270.0000 ,360.0000 
f9d64506,香奈儿青春眼霜,535,40101,1.17,1.17,326.9231 ,382.5000 ,510.0000 
6dbe80a2,香奈儿修护眼霜,535,40101,1.17,1.17,320.5128 ,375.0000 ,500.0000 
b9478210,香奈儿舒缓修护眼膜,535,40101,1.17,1.17,439.1026 ,513.7500 ,685.0000 
d38900b8,香奈儿润泽保湿精华液,535,40101,1.17,1.17,429.4872 ,502.5000 ,670.0000 
4c97e54d,香奈儿润泽保湿乳液,535,40101,1.17,1.17,378.2051 ,442.5000 ,590.0000 
39bf6d9e,香奈儿润泽凝霜,535,40101,1.17,1.17,381.4103 ,446.2500 ,595.0000 
e7a56745,香奈儿光彩赋活露,535,40101,1.17,1.17,439.1026 ,513.7500 ,685.0000 
622769f6,香奈儿光彩赋活霜,535,40101,1.17,1.17,439.1026 ,513.7500 ,685.0000 
53d67e9d,香奈儿瞬间光彩乳液,535,40101,1.17,1.17,384.6154 ,450.0000 ,600.0000 
dc343b0f,香奈儿F字部位清爽霜,535,40101,1.17,1.17,173.0769 ,202.5000 ,270.0000 
e795c870,香奈儿面皮包修复露,535,40101,1.17,1.17,173.0769 ,202.5000 ,270.0000 
df33e434,香奈儿抗敏感舒缓乳液,535,40101,1.17,1.17,307.6923 ,360.0000 ,480.0000 
72696175,香奈儿净白淡斑笔,535,40101,1.17,1.17,310.8974 ,363.7500 ,485.0000 
627659af,香奈儿净白泡沫洁肤乳,535,40101,1.17,1.17,217.9487 ,255.0000 ,340.0000 
27275ad9,香奈儿净白日间乳液,535,40101,1.17,1.17,310.8974 ,363.7500 ,485.0000 
6131d6cb,香奈儿净白晚霜,535,40101,1.17,1.17,490.3846 ,573.7500 ,765.0000 
d7d1c02f,香奈儿净白双效卸妆乳,535,40101,1.17,1.17,262.8205 ,307.5000 ,410.0000 
a9137cf7,香奈儿净白爽肤水,535,40101,1.17,1.17,221.1538 ,258.7500 ,345.0000 
2d2fb39b,香奈儿净白面膜,535,40101,1.17,1.17,352.5641 ,412.5000 ,550.0000 
72e392b7,香奈儿魅力淡香水喷装,535,40101,1.17,1.17,416.6667 ,487.5000 ,650.0000 
ec3dcc00,香奈儿魅力淡香水喷装100ml,535,40101,1.17,1.17,602.5641 ,705.0000 ,940.0000 
89515017,香奈儿魅力香水皂,535,40101,1.17,1.17,144.2308 ,168.7500 ,250.0000 
18aa3ad2,香奈儿可可香精,535,40101,1.17,1.17,634.6154 ,742.5000 ,990.0000 
261233df,香奈儿可可香精1Eml,535,40101,1.17,1.17,951.9231 ,1113.7500 ,1485.0000 
61a13602,香奈儿可可香精喷装C.5ml,535,40101,1.17,1.17,647.4359 ,757.5000 ,1010.0000 
2db48431,香奈儿可可香精喷装补充装C.5ml,535,40101,1.17,1.17,506.4103 ,592.5000 ,790.0000 
d185b1f3,欧珀莱调理卸唇露,1,40102,1.17,1.17,38.4615 ,45.0000 ,60.0000 
